sequence_index,dataset_version,candidate_index,cow_id,cow_health_status,video_health_status,health_condition,session_category,dataset_root,relative_path,video_path,sequence_seconds,target_fps,frames_per_sequence,crop_size,start_second,end_second,window_stride_seconds,window_overlap_seconds,source_fps,source_frame_count,source_duration_sec,detected_frames,filled_frames,detection_rate,filled_rate,confidence_threshold,yolo_batch_size,yolo_device,mean_detection_confidence,min_detection_confidence,max_detection_confidence,multi_face_frames,multi_face_rate,crop_area_mean,crop_area_min,crop_area_max,blur_laplacian_var_mean,created_utc,sequence_dir
442,thesis_stride8_qa,686,415,Unhealthy,Unhealthy,lameness,after_exercise,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/415 - lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\415 - lameness.mov,10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.99702016355991,1510,50.33833333333334,240,0,1.0,0.0,0.6,32,0,0.886682431648175,0.6403651237487793,0.9593836665153503,153,0.6375,1125104.1625,498399,1178280,2734.128025063854,2026-05-26T03:26:58Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_415_unhealthy\sequence_truro_cow_video_da_09af7ee4_t016s
443,thesis_stride8_qa,687,415,Unhealthy,Unhealthy,lameness,after_exercise,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/415 - lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\415 - lameness.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.99702016355991,1510,50.33833333333334,240,0,1.0,0.0,0.6,32,0,0.888923013707002,0.6042591333389282,0.9466732740402222,228,0.95,1059299.6958333333,498399,1184760,2715.022431014204,2026-05-26T03:28:24Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_415_unhealthy\sequence_truro_cow_video_da_09af7ee4_t024s
444,thesis_stride8_qa,688,415,Unhealthy,Unhealthy,lameness,after_exercise,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/415 - lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\415 - lameness.mov,10.0,24.0,240,224,32.0,42.0,8.0,2.0,29.99702016355991,1510,50.33833333333334,240,0,1.0,0.0,0.6,32,0,0.9056339889764786,0.6131449937820435,0.9666866660118103,232,0.9666666666666667,961616.3875,642530,1144800,2746.1549646769136,2026-05-26T03:29:43Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_415_unhealthy\sequence_truro_cow_video_da_09af7ee4_t032s
445,thesis_stride8_qa,689,415,Unhealthy,Unhealthy,lameness,after_exercise,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/415 - lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\415 - lameness.mov,10.0,24.0,240,224,40.0,50.0,8.0,2.0,29.99702016355991,1510,50.33833333333334,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.8825057996865596,0.6013747453689575,0.9719845652580261,223,0.9291666666666667,923499.5941422594,430344,1083240,2704.4483573361317,2026-05-26T03:30:41Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_415_unhealthy\sequence_truro_cow_video_da_09af7ee4_t040s
446,thesis_stride8_qa,690,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,240,0,1.0,0.0,0.6,32,0,0.8445132613182068,0.6003997921943665,0.9589440822601318,200,0.8333333333333334,1342230.725,58080,1711800,2163.1466899913235,2026-05-26T03:31:33Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t000s
447,thesis_stride8_qa,691,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.8055285404680113,0.6003997921943665,0.9371578097343445,151,0.6291666666666667,1430977.9570815451,41541,1756080,2198.120342819438,2026-05-26T03:32:33Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t008s
448,thesis_stride8_qa,692,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,219,21,0.9125,0.0875,0.6,32,0,0.8195261326554704,0.6084975004196167,0.9588426947593689,143,0.5958333333333333,1186840.2054794522,34780,1771200,2186.335284679046,2026-05-26T03:33:27Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t016s
449,thesis_stride8_qa,696,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,48.0,58.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,224,16,0.9333333333333333,0.06666666666666667,0.6,32,0,0.8301669332597937,0.6007054448127747,0.9714636206626892,48,0.2,1270212.580357143,33060,1566000,2065.605199881152,2026-05-26T03:37:06Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t048s
450,thesis_stride8_qa,697,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,225,15,0.9375,0.0625,0.6,32,0,0.8073832705285814,0.6009330153465271,0.9618444442749023,144,0.6,1160970.7955555555,10830,1576848,2066.010066518055,2026-05-26T03:38:05Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t056s
451,thesis_stride8_qa,698,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,228,12,0.95,0.05,0.6,32,0,0.8413248503940147,0.6009330153465271,0.9566248655319214,161,0.6708333333333333,1441734.5,28675,1704240,2739.7969169827807,2026-05-26T03:39:00Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t064s
452,thesis_stride8_qa,699,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,221,19,0.9208333333333333,0.07916666666666666,0.6,32,0,0.8399219129959382,0.6002519726753235,0.9443376660346985,87,0.3625,1536712.2488687783,294192,1666440,2866.1434254797696,2026-05-26T03:39:57Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t072s
453,thesis_stride8_qa,700,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,80.0,90.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.8822947987452711,0.6131910681724548,0.9625996947288513,129,0.5375,1367840.5983263599,451415,1605960,2779.538711188588,2026-05-26T03:40:53Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t080s
454,thesis_stride8_qa,701,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,88.0,98.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.9070244873479262,0.604391872882843,0.9682464003562927,113,0.4708333333333333,1288999.4915254237,222662,1858680,2670.397794125279,2026-05-26T03:42:01Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t088s
455,thesis_stride8_qa,702,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,96.0,106.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.8870236768743,0.605067253112793,0.9609309434890747,64,0.26666666666666666,1515023.6566523605,222662,1858680,2638.9090526920895,2026-05-26T03:44:03Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t096s
456,thesis_stride8_qa,703,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,104.0,114.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9264440414297032,0.6632422208786011,0.9637609124183655,1,0.004166666666666667,1443604.8661087865,1241801,1731240,2812.30037643873,2026-05-26T03:45:42Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t104s
457,thesis_stride8_qa,704,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,112.0,122.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,231,9,0.9625,0.0375,0.6,32,0,0.9266555825353184,0.6203166842460632,0.9659969210624695,3,0.0125,1486688.1991341992,1272296,1678320,2855.501545695536,2026-05-26T03:47:05Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t112s
458,thesis_stride8_qa,706,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,128.0,138.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,217,23,0.9041666666666667,0.09583333333333334,0.6,32,0,0.8073377820753282,0.6001704931259155,0.9496942758560181,135,0.5625,1361123.6267281107,13912,1658256,2682.704976328968,2026-05-26T03:50:07Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t128s
459,thesis_stride8_qa,707,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,136.0,146.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,240,0,1.0,0.0,0.6,32,0,0.8527187732358773,0.6025456786155701,0.9461565613746643,234,0.975,1276388.5041666667,50820,1447965,3157.2608430126415,2026-05-26T03:51:37Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t136s
460,thesis_stride8_qa,709,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,152.0,162.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.8654980188787239,0.6026383638381958,0.9568300247192383,117,0.4875,1584647.5236051502,63434,1816560,3172.713663025251,2026-05-26T03:54:39Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t152s
461,thesis_stride8_qa,710,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,160.0,170.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,237,3,0.9875,0.0125,0.6,32,0,0.8919341722621194,0.6108246445655823,0.9672699570655823,113,0.4708333333333333,1684255.312236287,117351,1816560,3159.039244710072,2026-05-26T03:56:08Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t160s
462,thesis_stride8_qa,711,417,Unhealthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/417/Video 2025-02-19, 9 49 53 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\417\Video 2025-02-19, 9 49 53 AM.mov",10.0,24.0,240,224,168.0,178.0,8.0,2.0,30.001656329940925,5434,181.12333333333333,224,16,0.9333333333333333,0.06666666666666667,0.6,32,0,0.8825472710388047,0.6045756340026855,0.9689309597015381,2,0.008333333333333333,1585285.482142857,1316609,1741479,2895.671480253565,2026-05-26T03:57:25Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_423d6d9a_t168s
463,thesis_stride8_qa,712,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/417/Video 2025-02-19, 9 36 24 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\417\Video 2025-02-19, 9 36 24 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.002757606397648,544,18.131666666666668,231,9,0.9625,0.0375,0.6,32,0,0.8879842360814413,0.6162238121032715,0.9761808514595032,17,0.07083333333333333,858683.7402597403,320116,1489905,3224.4964370106172,2026-05-26T03:59:00Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_3c2862a5_t000s
464,thesis_stride8_qa,713,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/417/Video 2025-02-19, 9 36 24 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\417\Video 2025-02-19, 9 36 24 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.002757606397648,544,18.131666666666668,235,5,0.9791666666666666,0.020833333333333332,0.6,32,0,0.8778560242754347,0.6002270579338074,0.9716301560401917,150,0.625,972505.5319148937,114375,1615410,4222.694825820252,2026-05-26T04:00:34Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_3c2862a5_t008s
465,thesis_stride8_qa,714,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/417/Video 2025-03-19, 7 34 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\417\Video 2025-03-19, 7 34 06 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.0016484422221,2730,90.995,225,15,0.9375,0.0625,0.6,32,0,0.878369366063012,0.611405074596405,0.9656640887260437,160,0.6666666666666666,1469865.7466666666,524104,1897560,1611.8671136111852,2026-05-26T04:02:02Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_8db556b9_t000s
466,thesis_stride8_qa,715,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/417/Video 2025-03-19, 7 34 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\417\Video 2025-03-19, 7 34 06 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.0016484422221,2730,90.995,231,9,0.9625,0.0375,0.6,32,0,0.9029284439561687,0.6049913763999939,0.9778633713722229,16,0.06666666666666667,1626587.3679653679,365715,1730160,1961.9145372320338,2026-05-26T04:03:25Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_8db556b9_t008s
467,thesis_stride8_qa,716,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/417/Video 2025-03-19, 7 34 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\417\Video 2025-03-19, 7 34 06 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,30.0016484422221,2730,90.995,237,3,0.9875,0.0125,0.6,32,0,0.9030773126626317,0.6037657856941223,0.9821714162826538,48,0.2,1584602.8860759493,365715,1765800,1547.0585774673984,2026-05-26T04:04:45Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_8db556b9_t016s
468,thesis_stride8_qa,717,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/417/Video 2025-03-19, 7 34 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\417\Video 2025-03-19, 7 34 06 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,30.0016484422221,2730,90.995,227,13,0.9458333333333333,0.05416666666666667,0.6,32,0,0.8402735556799935,0.6037657856941223,0.9539889693260193,127,0.5291666666666667,1548566.1321585902,724710,1882440,1387.727335667961,2026-05-26T04:06:13Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_8db556b9_t024s
469,thesis_stride8_qa,721,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/417/Video 2025-03-19, 7 34 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\417\Video 2025-03-19, 7 34 06 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,30.0016484422221,2730,90.995,234,6,0.975,0.025,0.6,32,0,0.8763600358596215,0.6140041947364807,0.9460312724113464,205,0.8541666666666666,1624168.3547008547,662970,1751760,1861.8151531529552,2026-05-26T04:12:20Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_8db556b9_t056s
470,thesis_stride8_qa,722,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/417/Video 2025-03-19, 7 34 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\417\Video 2025-03-19, 7 34 06 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.0016484422221,2730,90.995,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.8873778953213073,0.6048502922058105,0.9716631770133972,219,0.9125,1441934.8033472802,662970,1729080,1551.3129641377802,2026-05-26T04:13:48Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_8db556b9_t064s
471,thesis_stride8_qa,723,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/417/Video 2025-03-19, 7 34 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\417\Video 2025-03-19, 7 34 06 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,30.0016484422221,2730,90.995,229,11,0.9541666666666667,0.04583333333333333,0.6,32,0,0.872645956460045,0.6012653112411499,0.9716631770133972,175,0.7291666666666666,1386191.6026200873,681819,1787400,1497.4364592941538,2026-05-26T04:15:21Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_8db556b9_t072s
472,thesis_stride8_qa,724,417,Unhealthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/417/Video 2025-03-19, 7 34 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\417\Video 2025-03-19, 7 34 06 AM.mov",10.0,24.0,240,224,80.0,90.0,8.0,2.0,30.0016484422221,2730,90.995,227,13,0.9458333333333333,0.05416666666666667,0.6,32,0,0.8498534547074776,0.6033490300178528,0.970008909702301,110,0.4583333333333333,1428685.5242290748,504075,1787400,1617.033842332952,2026-05-26T04:16:43Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_417_unhealthy\sequence_yashan_dhaliwal_ra_8db556b9_t080s
473,thesis_stride8_qa,726,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,230,10,0.9583333333333334,0.041666666666666664,0.6,32,0,0.8409430177315421,0.6002196669578552,0.9663582444190979,119,0.49583333333333335,1379573.5869565217,80154,1597320,2658.371378738197,2026-05-26T04:19:17Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t008s
